OBJECTID,Oceans,Regions,SubRegions,Country,State,Beach Location,Marine Setting,Ocean Bottom Depth (m),Sediment Sample Depth (m),Sampling Method,Transect Number,Sampling Point on Beach,Volunteers Number,Collecting Time (min),Microplastics Measurement (density),Unit,Density Class Range,Concentration Class,Short Reference,Long Reference,DOI,Organization,Keywords,NCEI Accession Number,NCEI Accession Link,Symbology,Latitude,Longitude,Date,Mesh Size (mm),Standardized Nurdle Amount,Water Sample Depth (m),GlobalID,x,y
9802,Atlantic Ocean,Gulf of Bothnia,,,,,Ocean water,,,Grab sample,,,,,0,pieces/m3,0-0.0005,Very Low,Barrows et al.2018,"Barrows, A.P.W., S.E. Cathey, C.W. Petersen. 2018. Marine environment microfiber contamination: global patterns and the diversity of microparticle origins. Environ. Pollut. 237, 275?284",https://doi.org/10.1016/j.envpol.2018.02.062,Adventure Scientist,Adventure Scientist/Citizen Science,211009,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:211009,"Ocean Surface, Very Low, 0-0.0005 pieces/m3",63.1279,18.826,5/28/2016,0.0005,,0.45,a37960ea-e5ff-4af2-a6ce-9e3c7c2c85fe,18.826,63.1279
10980,Arctic Ocean,White Sea,,,,,Ocean water,,,Neuston net,,,,,0,pieces/m3,0-0.0005,Very Low,Yakushev et al.2021,"Yakushev, E., A., Gebruk, A. Osadchiev, S. Pakhomova, A. Lusher, A. Berezina, B. van Bavel, E. Vorozheikina, D. Chernykh, G. Kolbasova, I. Razgon and I. Semiletov. 2021. Microplastics distribution in the Eurasian Arctic is affected by Atlantic waters and Siberian rivers. Communications Earth and Environment 2, 23. https://doi.org/10.1038/s43247-021-00091-0",https://doi.org/10.1038/s43247-021-00091-0,Norwegian Institute for Water Research,RV Akademik Mstislav Keldysh,259526,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:259526,"Ocean Surface, Very Low, 0-0.0005 pieces/m3",66.1312,40.2519,10/20/2019,0.2,,0.2,90c27bf8-3f06-4156-905a-ef67c5f64a6c,40.2519,66.1312
10981,Arctic Ocean,White Sea,,,,,Ocean water,,,Neuston net,,,,,0,pieces/m3,0-0.0005,Very Low,Yakushev et al.2021,"Yakushev, E., A., Gebruk, A. Osadchiev, S. Pakhomova, A. Lusher, A. Berezina, B. van Bavel, E. Vorozheikina, D. Chernykh, G. Kolbasova, I. Razgon and I. Semiletov. 2021. Microplastics distribution in the Eurasian Arctic is affected by Atlantic waters and Siberian rivers. Communications Earth and Environment 2, 23. https://doi.org/10.1038/s43247-021-00091-0",https://doi.org/10.1038/s43247-021-00091-0,Norwegian Institute for Water Research,RV Akademik Mstislav Keldysh,259526,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:259526,"Ocean Surface, Very Low, 0-0.0005 pieces/m3",65.485,39.4665,10/20/2019,0.2,,0.2,a5482cc9-96d1-494f-9c77-cb9a3abd375c,39.4665,65.485
13722,Arctic Ocean,Norwegian Sea,,,,,Ocean water,,,Manta net,,,,,0.031305,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,"Ocean Surface, Medium, 0.005-1 pieces/m3",66.3962,12.9813,6/26/2020,0.33,,0,923823b9-1027-4a03-b059-9078393ffbc4,12.981333,66.396167
13650,Arctic Ocean,Norwegian Sea,,,,,Ocean water,,,Manta net,,,,,0.014854,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,"Ocean Surface, Medium, 0.005-1 pieces/m3",67.0007,13.8247,9/13/2019,0.33,,0,777dee53-f412-4841-b65c-100ac0394f19,13.824683,67.000717
10979,Arctic Ocean,White Sea,,,,,Ocean water,,,Neuston net,,,,,0.013499,pieces/m3,0.005-1,Medium,Yakushev et al.2021,"Yakushev, E., A., Gebruk, A. Osadchiev, S. Pakhomova, A. Lusher, A. Berezina, B. van Bavel, E. Vorozheikina, D. Chernykh, G. Kolbasova, I. Razgon and I. Semiletov. 2021. Microplastics distribution in the Eurasian Arctic is affected by Atlantic waters and Siberian rivers. Communications Earth and Environment 2, 23. https://doi.org/10.1038/s43247-021-00091-0",https://doi.org/10.1038/s43247-021-00091-0,Norwegian Institute for Water Research,RV Akademik Mstislav Keldysh,259526,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:259526,"Ocean Surface, Medium, 0.005-1 pieces/m3",67.2771,41.1985,10/20/2019,0.2,,0.2,7752e481-f89e-4c90-9aaf-05fda74e79bf,41.1985,67.2771
13641,Arctic Ocean,Norwegian Sea,,,,,Ocean water,,,Manta net,,,,,0.007412,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,"Ocean Surface, Medium, 0.005-1 pieces/m3",66.3317,12.3802,7/23/2019,0.33,,0,2be5a6a1-45cb-469f-9c15-a6b05cec5da6,12.380167,66.331683
13422,Arctic Ocean,Norwegian Sea,,,,,Ocean water,,,Manta net,,,,,0.023286,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,"Ocean Surface, Medium, 0.005-1 pieces/m3",66.4183,-2.1367,9/17/2017,0.33,,0,dc4ed817-6948-4a3a-a546-c71362d44041,-2.136667,66.418333
13421,Arctic Ocean,Norwegian Sea,,,,,Ocean water,,,Manta net,,,,,0.007992,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,"Ocean Surface, Medium, 0.005-1 pieces/m3",66.5833,-3.7,9/17/2017,0.33,,0,916cb7ce-c3a2-405a-88b0-da9da5798119,-3.7,66.583333
13455,Arctic Ocean,Greenland Sea,,,,,Ocean water,,,Manta net,,,,,0.028456,pieces/m3,0.005-1,Medium,Faure et al.2015,"Faure, F., C. Saini, G. Potter, F. Galgani, L.F. de Alencastro, P. Hagmann. 2015. An evaluation of surface micro- and mesoplastic pollution in pelagic ecosystems of the Western Mediterranean Sea. Environmental Science and Pollution Research 22:12190-12197. https://doi.org/10.1007/s11356-015-4453-3",https://doi.org/10.1007/s11356-015-4453-3,"Oceaneye Association,  Switzerland",Oceaneye Association; Citizen Science,276422,https://www.ncei.noaa.gov/access/metadata/landing-page/bin/iso?id=gov.noaa.nodc:276422,"Ocean Surface, Medium, 0.005-1 pieces/m3",70.6796,-13.7388,6/23/2018,0.33,,0,659b074a-4ad1-4d19-a828-a18b89287374,-13.738817,70.679633
